Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST0482,PROD0021,Category 2,186.45,2024-08-07
CUST0441,PROD0018,Category 2,23.28,2023-10-22
CUST0479,PROD0036,Category 1,27.16,2021-10-17
CUST0291,PROD0022,Category 8,60.66,2020-10-28
CUST0141,PROD0029,Category 2,199.85,2024-01-08
CUST0406,PROD0004,Category 1,160.02,2024-07-21
CUST0068,PROD0042,Category 10,141.7,2022-05-29
CUST0346,PROD0026,Category 3,146.74,2021-11-01
CUST0485,PROD0043,Category 9,20.8,2024-06-22
CUST0310,PROD0011,Category 2,27.84,2024-08-16
CUST0284,PROD0019,Category 4,192.57,2023-05-13
CUST0478,PROD0035,Category 2,83.0,2023-03-04
CUST0009,PROD0011,Category 2,185.4,2022-04-05
CUST0472,PROD0030,Category 7,64.79,2024-10-16
CUST0342,PROD0036,Category 1,152.54,2023-07-02
CUST0173,PROD0028,Category 5,14.23,2022-11-14
CUST0402,PROD0047,Category 6,62.23,2021-06-17
CUST0364,PROD0025,Category 1,176.92,2024-08-07
CUST0355,PROD0050,Category 10,59.03,2025-01-12
CUST0394,PROD0041,Category 7,138.76,2020-02-19
CUST0478,PROD0004,Category 1,132.19,2023-09-06
CUST0073,PROD0022,Category 8,197.42,2023-12-22
CUST0158,PROD0037,Category 5,112.43,2020-07-14
CUST0042,PROD0003,Category 4,154.45,2020-01-20
CUST0146,PROD0048,Category 4,95.96,2024-11-29
CUST0208,PROD0046,Category 3,155.42,2021-10-01
CUST0066,PROD0021,Category 2,113.54,2024-11-22
CUST0368,PROD0029,Category 2,170.5,2022-05-12
CUST0455,PROD0005,Category 5,68.62,2023-08-21
CUST0247,PROD0014,Category 4,132.34,2024-06-05
CUST0206,PROD0046,Category 3,93.56,2021-07-05
CUST0328,PROD0035,Category 2,105.06,2023-03-31
CUST0430,PROD0035,Category 2,38.3,2021-08-17
CUST0357,PROD0032,Category 2,54.71,2021-09-01
CUST0152,PROD0027,Category 10,97.79,2022-08-07
CUST0212,PROD0033,Category 2,125.86,2020-12-31
CUST0178,PROD0043,Category 9,163.83,2023-10-15
CUST0257,PROD0011,Category 2,31.06,2021-03-03
CUST0424,PROD0001,Category 6,88.8,2020-08-28
CUST0002,PROD0031,Category 8,58.92,2024-03-10
CUST0159,PROD0045,Category 5,183.22,2020-06-09
CUST0054,PROD0023,Category 2,111.6,2020-06-17
CUST0495,PROD0045,Category 5,172.34,2022-05-31
CUST0133,PROD0047,Category 6,178.26,2021-03-22
CUST0460,PROD0044,Category 5,135.71,2020-10-28
CUST0155,PROD0037,Category 5,35.57,2022-09-11
CUST0163,PROD0043,Category 9,25.85,2024-05-08
CUST0372,PROD0015,Category 9,185.62,2023-03-09
CUST0402,PROD0034,Category 6,170.33,2021-10-19
CUST0324,PROD0045,Category 5,193.75,2022-09-24
CUST0365,PROD0011,Category 2,119.57,2024-09-22
CUST0106,PROD0029,Category 2,184.41,2021-12-10
CUST0201,PROD0008,Category 10,188.32,2022-08-03
CUST0168,PROD0014,Category 4,81.03,2021-04-05
CUST0044,PROD0040,Category 3,105.68,2022-12-31
CUST0221,PROD0013,Category 6,80.81,2020-08-05
CUST0311,PROD0023,Category 2,55.93,2022-10-10
CUST0053,PROD0017,Category 7,120.97,2021-01-07
CUST0231,PROD0034,Category 6,121.84,2021-01-31
CUST0423,PROD0027,Category 10,149.77,2020-05-18
CUST0347,PROD0042,Category 10,32.03,2021-06-14
CUST0060,PROD0029,Category 2,68.16,2021-01-22
CUST0458,PROD0028,Category 5,30.97,2020-06-11
CUST0420,PROD0037,Category 5,68.1,2022-12-22
CUST0358,PROD0008,Category 10,24.68,2024-06-10
CUST0189,PROD0021,Category 2,53.27,2023-03-21
CUST0325,PROD0014,Category 4,94.88,2021-07-17
CUST0277,PROD0013,Category 6,180.28,2020-01-10
CUST0479,PROD0018,Category 2,171.32,2020-08-18
CUST0403,PROD0049,Category 2,197.74,2020-07-27
CUST0407,PROD0046,Category 3,198.85,2023-09-30
CUST0003,PROD0045,Category 5,198.8,2021-08-10
CUST0128,PROD0009,Category 3,179.29,2023-09-24
CUST0262,PROD0047,Category 6,179.47,2020-05-25
CUST0055,PROD0019,Category 4,96.67,2024-07-02
CUST0369,PROD0040,Category 3,32.49,2022-12-13
CUST0175,PROD0030,Category 7,23.98,2021-12-07
CUST0025,PROD0032,Category 2,195.26,2020-04-28
CUST0291,PROD0029,Category 2,65.51,2021-02-06
CUST0158,PROD0020,Category 8,18.97,2024-11-04
CUST0224,PROD0020,Category 8,166.72,2020-08-21
CUST0273,PROD0047,Category 6,167.28,2023-03-13
CUST0480,PROD0027,Category 10,28.1,2020-03-04
CUST0091,PROD0011,Category 2,82.48,2021-10-28
CUST0022,PROD0040,Category 3,187.42,2023-09-07
CUST0410,PROD0038,Category 6,88.08,2022-10-19
CUST0200,PROD0050,Category 10,135.2,2022-06-04
CUST0083,PROD0022,Category 8,189.52,2021-01-01
CUST0373,PROD0005,Category 5,32.01,2023-12-25
CUST0229,PROD0005,Category 5,56.3,2021-07-28
CUST0181,PROD0045,Category 5,100.27,2024-03-10
CUST0018,PROD0037,Category 5,55.08,2024-10-01
CUST0065,PROD0011,Category 2,11.25,2022-08-17
CUST0477,PROD0042,Category 10,32.3,2024-01-08
CUST0454,PROD0012,Category 4,71.86,2023-09-22
CUST0083,PROD0049,Category 2,173.93,2023-07-22
CUST0027,PROD0009,Category 3,35.98,2022-06-11
CUST0151,PROD0046,Category 3,186.52,2021-09-25
CUST0077,PROD0048,Category 4,134.61,2021-07-07
CUST0213,PROD0040,Category 3,115.28,2023-09-16
CUST0118,PROD0043,Category 9,15.22,2024-08-28
CUST0289,PROD0041,Category 7,95.68,2024-08-10
CUST0407,PROD0032,Category 2,138.88,2024-07-17
CUST0137,PROD0025,Category 1,127.05,2020-04-22
CUST0461,PROD0026,Category 3,113.05,2021-04-18
CUST0092,PROD0036,Category 1,166.95,2021-04-28
CUST0429,PROD0034,Category 6,59.21,2020-01-10
CUST0376,PROD0031,Category 8,136.88,2021-10-10
CUST0382,PROD0019,Category 4,132.26,2020-01-06
CUST0332,PROD0044,Category 5,121.7,2021-06-17
CUST0414,PROD0049,Category 2,100.93,2021-08-09
CUST0227,PROD0027,Category 10,75.83,2020-04-07
CUST0044,PROD0033,Category 2,125.71,2024-04-24
CUST0286,PROD0043,Category 9,139.88,2024-11-08
CUST0413,PROD0027,Category 10,108.05,2023-01-31
CUST0289,PROD0018,Category 2,118.23,2022-07-24
CUST0365,PROD0028,Category 5,80.25,2020-11-16
CUST0269,PROD0002,Category 1,130.58,2020-01-31
CUST0221,PROD0046,Category 3,142.61,2023-12-14
CUST0460,PROD0036,Category 1,111.75,2020-03-08
CUST0218,PROD0034,Category 6,84.93,2024-02-28
CUST0493,PROD0027,Category 10,11.61,2022-07-26
CUST0258,PROD0008,Category 10,66.99,2020-06-27
CUST0059,PROD0010,Category 6,18.21,2023-01-26
CUST0393,PROD0010,Category 6,43.6,2020-09-10
CUST0416,PROD0042,Category 10,22.18,2024-07-13
CUST0022,PROD0005,Category 5,130.77,2021-10-24
CUST0201,PROD0027,Category 10,157.46,2021-01-16
CUST0059,PROD0012,Category 4,190.42,2021-02-14
CUST0445,PROD0018,Category 2,47.19,2023-08-27
CUST0075,PROD0005,Category 5,196.33,2020-01-04
CUST0356,PROD0028,Category 5,106.95,2021-01-03
CUST0371,PROD0028,Category 5,105.11,2020-12-14
CUST0476,PROD0001,Category 6,108.08,2020-10-27
CUST0303,PROD0016,Category 6,120.49,2020-09-10
CUST0258,PROD0010,Category 6,173.21,2021-11-14
CUST0404,PROD0013,Category 6,115.58,2023-04-07
CUST0327,PROD0001,Category 6,32.87,2020-09-21
CUST0290,PROD0045,Category 5,142.15,2024-12-29
CUST0016,PROD0018,Category 2,137.85,2023-04-28
CUST0285,PROD0023,Category 2,117.46,2024-07-16
CUST0392,PROD0047,Category 6,155.67,2020-07-12
CUST0353,PROD0007,Category 5,148.35,2021-12-28
CUST0418,PROD0027,Category 10,156.1,2020-02-26
CUST0412,PROD0022,Category 8,15.19,2020-09-09
CUST0316,PROD0034,Category 6,197.58,2020-10-22
CUST0486,PROD0023,Category 2,54.34,2020-12-30
CUST0033,PROD0027,Category 10,182.23,2020-12-06
CUST0142,PROD0001,Category 6,183.2,2020-07-27
CUST0099,PROD0014,Category 4,76.77,2025-01-10
CUST0193,PROD0006,Category 3,99.56,2023-09-02
CUST0417,PROD0045,Category 5,124.77,2021-06-10
CUST0208,PROD0035,Category 2,156.27,2023-06-14
CUST0157,PROD0007,Category 5,74.67,2022-03-31
CUST0348,PROD0031,Category 8,43.57,2022-07-04
CUST0285,PROD0043,Category 9,162.73,2021-09-28
CUST0111,PROD0008,Category 10,51.79,2024-05-14
CUST0405,PROD0003,Category 4,54.49,2022-09-06
CUST0424,PROD0012,Category 4,95.27,2024-12-05
CUST0056,PROD0019,Category 4,100.2,2022-07-29
CUST0386,PROD0035,Category 2,113.23,2024-11-28
CUST0158,PROD0041,Category 7,129.63,2025-01-12
CUST0228,PROD0050,Category 10,177.84,2021-11-15
CUST0072,PROD0023,Category 2,30.79,2022-12-16
CUST0142,PROD0032,Category 2,28.33,2024-08-19
CUST0249,PROD0042,Category 10,39.86,2022-01-13
CUST0393,PROD0005,Category 5,177.65,2020-12-05
CUST0309,PROD0002,Category 1,120.12,2024-03-19
CUST0079,PROD0023,Category 2,168.3,2020-10-05
CUST0002,PROD0050,Category 10,125.74,2021-08-29
CUST0049,PROD0024,Category 5,15.33,2023-12-11
CUST0130,PROD0020,Category 8,140.01,2021-12-17
CUST0185,PROD0014,Category 4,165.36,2021-06-13
CUST0417,PROD0046,Category 3,107.29,2022-12-11
CUST0212,PROD0042,Category 10,42.29,2021-08-08
CUST0124,PROD0016,Category 6,185.3,2023-06-03
CUST0381,PROD0002,Category 1,68.96,2022-08-13
CUST0430,PROD0021,Category 2,191.64,2022-01-17
CUST0189,PROD0015,Category 9,197.71,2024-03-26
CUST0436,PROD0002,Category 1,24.87,2024-04-16
CUST0004,PROD0004,Category 1,31.36,2020-02-06
CUST0238,PROD0030,Category 7,131.86,2021-04-23
CUST0418,PROD0016,Category 6,167.18,2023-06-11
CUST0478,PROD0021,Category 2,82.38,2023-06-01
CUST0393,PROD0048,Category 4,100.65,2022-11-14
CUST0248,PROD0047,Category 6,76.03,2024-03-05
CUST0046,PROD0042,Category 10,33.47,2020-06-11
CUST0162,PROD0002,Category 1,55.12,2023-07-21
CUST0481,PROD0043,Category 9,84.87,2022-08-04
CUST0024,PROD0032,Category 2,175.91,2022-08-04
CUST0368,PROD0008,Category 10,180.46,2023-06-30
CUST0367,PROD0038,Category 6,91.14,2022-07-28
CUST0256,PROD0001,Category 6,87.84,2022-08-16
CUST0410,PROD0036,Category 1,104.95,2022-03-29
CUST0041,PROD0044,Category 5,24.95,2021-02-17
CUST0294,PROD0033,Category 2,77.34,2023-06-06
CUST0436,PROD0010,Category 6,61.45,2020-09-22
CUST0216,PROD0039,Category 1,111.34,2022-08-14
CUST0122,PROD0044,Category 5,132.77,2024-04-28
CUST0304,PROD0017,Category 7,166.56,2023-11-13
CUST0342,PROD0005,Category 5,90.95,2024-09-26
CUST0114,PROD0008,Category 10,72.35,2020-04-10
CUST0189,PROD0039,Category 1,25.39,2024-07-11
CUST0219,PROD0002,Category 1,20.44,2024-12-17
CUST0033,PROD0014,Category 4,20.36,2022-12-16
CUST0082,PROD0035,Category 2,190.99,2024-02-15
CUST0101,PROD0026,Category 3,124.34,2024-08-05
CUST0393,PROD0001,Category 6,62.48,2022-11-16
CUST0219,PROD0029,Category 2,113.86,2022-08-07
CUST0246,PROD0033,Category 2,71.19,2024-04-13
CUST0322,PROD0037,Category 5,70.97,2020-06-04
CUST0474,PROD0025,Category 1,101.54,2020-03-29
CUST0006,PROD0040,Category 3,169.83,2020-07-18
CUST0389,PROD0022,Category 8,109.68,2021-08-15
CUST0016,PROD0013,Category 6,175.82,2022-10-12
CUST0397,PROD0034,Category 6,120.27,2022-10-10
CUST0040,PROD0026,Category 3,136.11,2022-01-07
CUST0147,PROD0026,Category 3,66.1,2024-01-06
CUST0478,PROD0041,Category 7,149.67,2023-10-25
CUST0356,PROD0033,Category 2,78.8,2022-10-08
CUST0357,PROD0033,Category 2,125.58,2021-10-07
CUST0377,PROD0038,Category 6,29.78,2023-10-06
CUST0346,PROD0004,Category 1,30.45,2022-03-06
CUST0383,PROD0037,Category 5,19.88,2024-03-29
CUST0100,PROD0024,Category 5,121.46,2024-01-04
CUST0370,PROD0049,Category 2,13.78,2021-04-21
CUST0341,PROD0046,Category 3,28.51,2023-10-31
CUST0365,PROD0029,Category 2,125.0,2022-04-18
CUST0298,PROD0050,Category 10,87.25,2021-11-21
CUST0350,PROD0025,Category 1,122.66,2020-07-28
CUST0134,PROD0017,Category 7,86.25,2021-04-13
CUST0406,PROD0029,Category 2,132.84,2024-03-19
CUST0424,PROD0001,Category 6,64.59,2024-12-16
CUST0384,PROD0041,Category 7,45.85,2020-03-30
CUST0424,PROD0027,Category 10,139.58,2023-06-01
CUST0277,PROD0013,Category 6,165.28,2022-04-16
CUST0201,PROD0021,Category 2,99.07,2024-04-25
CUST0448,PROD0031,Category 8,38.22,2023-12-09
CUST0491,PROD0021,Category 2,106.92,2021-10-18
CUST0295,PROD0034,Category 6,109.99,2020-06-18
CUST0239,PROD0050,Category 10,64.78,2021-03-05
CUST0001,PROD0049,Category 2,72.35,2023-11-09
CUST0015,PROD0011,Category 2,195.97,2024-01-13
CUST0160,PROD0026,Category 3,36.19,2023-01-05
CUST0273,PROD0004,Category 1,67.24,2022-02-09
CUST0161,PROD0019,Category 4,59.03,2024-07-10
CUST0487,PROD0007,Category 5,129.33,2023-12-10
CUST0118,PROD0017,Category 7,102.23,2024-02-22
CUST0170,PROD0021,Category 2,126.34,2024-05-15
CUST0129,PROD0022,Category 8,178.56,2022-08-19
CUST0216,PROD0002,Category 1,142.98,2023-11-28
CUST0239,PROD0012,Category 4,84.09,2024-08-14
CUST0465,PROD0022,Category 8,69.06,2024-08-23
CUST0458,PROD0003,Category 4,145.66,2024-10-29
CUST0213,PROD0023,Category 2,152.08,2022-09-09
CUST0365,PROD0037,Category 5,68.7,2022-07-01
CUST0338,PROD0023,Category 2,48.85,2021-09-25
CUST0389,PROD0005,Category 5,34.39,2020-05-20
CUST0354,PROD0002,Category 1,37.42,2023-06-10
CUST0325,PROD0037,Category 5,159.35,2024-10-13
CUST0223,PROD0006,Category 3,115.66,2023-03-04
CUST0343,PROD0004,Category 1,159.12,2024-12-18
CUST0282,PROD0022,Category 8,63.33,2021-12-15
CUST0337,PROD0050,Category 10,83.18,2020-11-18
CUST0015,PROD0004,Category 1,81.69,2024-12-11
CUST0497,PROD0028,Category 5,85.88,2020-02-04
CUST0105,PROD0040,Category 3,29.47,2023-01-28
CUST0458,PROD0025,Category 1,115.71,2024-01-13
CUST0163,PROD0023,Category 2,146.04,2022-05-11
CUST0032,PROD0014,Category 4,177.84,2023-08-23
CUST0315,PROD0025,Category 1,187.79,2024-09-24
CUST0132,PROD0010,Category 6,122.85,2020-09-06
CUST0172,PROD0025,Category 1,146.18,2024-01-21
CUST0218,PROD0016,Category 6,34.31,2023-12-15
CUST0349,PROD0002,Category 1,43.88,2020-12-18
CUST0068,PROD0034,Category 6,155.52,2023-11-07
CUST0267,PROD0030,Category 7,146.13,2022-06-07
CUST0248,PROD0007,Category 5,192.82,2021-04-23
CUST0350,PROD0040,Category 3,157.06,2021-08-01
CUST0490,PROD0011,Category 2,140.68,2024-02-07
CUST0148,PROD0012,Category 4,155.98,2022-03-17
CUST0397,PROD0031,Category 8,121.69,2021-10-19
CUST0490,PROD0049,Category 2,88.13,2020-10-12
CUST0045,PROD0027,Category 10,174.09,2020-03-19
CUST0271,PROD0039,Category 1,173.12,2024-10-05
CUST0426,PROD0040,Category 3,123.95,2021-05-17
CUST0273,PROD0024,Category 5,69.7,2020-09-21
CUST0200,PROD0031,Category 8,134.39,2020-05-26
CUST0130,PROD0046,Category 3,177.16,2020-12-07
CUST0493,PROD0034,Category 6,93.63,2023-01-18
CUST0061,PROD0009,Category 3,137.29,2024-07-29
CUST0387,PROD0008,Category 10,102.64,2021-12-01
CUST0295,PROD0042,Category 10,191.27,2021-02-15
CUST0406,PROD0033,Category 2,119.34,2024-02-20
CUST0392,PROD0029,Category 2,14.2,2021-02-10
CUST0303,PROD0001,Category 6,143.09,2023-04-02
CUST0109,PROD0004,Category 1,145.12,2021-03-18
CUST0138,PROD0006,Category 3,141.8,2020-02-26
CUST0219,PROD0012,Category 4,156.87,2024-08-26
CUST0187,PROD0018,Category 2,174.37,2021-03-11
CUST0456,PROD0018,Category 2,147.36,2020-02-26
CUST0352,PROD0040,Category 3,111.65,2021-02-13
CUST0029,PROD0048,Category 4,173.77,2024-11-18
CUST0244,PROD0024,Category 5,196.25,2021-01-03
CUST0265,PROD0028,Category 5,154.12,2021-04-13
CUST0356,PROD0031,Category 8,177.55,2020-07-06
CUST0406,PROD0050,Category 10,97.58,2020-07-15
CUST0023,PROD0033,Category 2,142.36,2020-05-05
CUST0070,PROD0044,Category 5,85.69,2024-11-14
CUST0085,PROD0037,Category 5,96.33,2021-10-12
CUST0051,PROD0045,Category 5,84.66,2023-08-29
CUST0309,PROD0017,Category 7,45.56,2022-02-19
CUST0139,PROD0043,Category 9,44.56,2024-01-24
CUST0016,PROD0011,Category 2,195.74,2020-04-15
CUST0189,PROD0029,Category 2,116.37,2022-03-01
CUST0125,PROD0030,Category 7,197.92,2022-11-11
CUST0468,PROD0043,Category 9,184.83,2024-08-26
CUST0343,PROD0021,Category 2,101.24,2020-06-06
CUST0205,PROD0040,Category 3,136.97,2024-09-29
CUST0389,PROD0012,Category 4,173.77,2023-10-02
CUST0400,PROD0008,Category 10,199.96,2024-04-29
CUST0195,PROD0003,Category 4,186.49,2022-06-06
CUST0231,PROD0028,Category 5,168.3,2020-10-25
CUST0206,PROD0030,Category 7,127.48,2020-04-10
CUST0117,PROD0044,Category 5,171.87,2024-02-15
CUST0191,PROD0039,Category 1,13.63,2023-09-14
CUST0216,PROD0048,Category 4,71.6,2022-06-01
CUST0205,PROD0007,Category 5,32.64,2024-01-22
CUST0294,PROD0039,Category 1,60.55,2022-10-13
CUST0162,PROD0025,Category 1,66.27,2021-01-03
CUST0281,PROD0019,Category 4,53.91,2022-11-29
CUST0339,PROD0016,Category 6,33.57,2020-06-04
CUST0110,PROD0021,Category 2,164.14,2024-05-11
CUST0489,PROD0039,Category 1,148.12,2021-07-15
CUST0133,PROD0041,Category 7,190.44,2024-01-22
CUST0239,PROD0040,Category 3,104.51,2024-01-29
CUST0455,PROD0029,Category 2,96.45,2023-11-19
CUST0116,PROD0035,Category 2,25.64,2022-10-20
CUST0088,PROD0008,Category 10,193.67,2022-07-12
CUST0344,PROD0033,Category 2,198.68,2020-02-05
CUST0475,PROD0035,Category 2,45.89,2024-01-06
CUST0473,PROD0049,Category 2,40.91,2020-09-04
CUST0193,PROD0033,Category 2,50.73,2023-11-15
CUST0069,PROD0017,Category 7,42.15,2023-03-15
CUST0076,PROD0015,Category 9,20.9,2021-07-06
CUST0266,PROD0013,Category 6,46.09,2022-07-13
CUST0035,PROD0014,Category 4,59.84,2020-03-09
CUST0104,PROD0016,Category 6,142.08,2020-11-15
CUST0469,PROD0014,Category 4,93.04,2024-03-19
CUST0419,PROD0029,Category 2,178.21,2021-10-25
CUST0161,PROD0019,Category 4,53.85,2023-09-10
CUST0465,PROD0046,Category 3,155.98,2023-04-29
CUST0043,PROD0017,Category 7,157.88,2022-02-07
CUST0201,PROD0030,Category 7,92.34,2020-06-04
CUST0376,PROD0028,Category 5,75.55,2020-08-28
CUST0355,PROD0028,Category 5,25.67,2024-06-11
CUST0388,PROD0032,Category 2,105.45,2020-01-29
CUST0078,PROD0048,Category 4,176.4,2022-01-29
CUST0306,PROD0035,Category 2,164.75,2024-01-07
CUST0054,PROD0018,Category 2,48.65,2024-11-13
CUST0471,PROD0002,Category 1,102.12,2023-12-31
CUST0195,PROD0016,Category 6,52.64,2024-05-24
CUST0110,PROD0022,Category 8,29.45,2021-10-11
CUST0219,PROD0001,Category 6,166.98,2021-08-27
CUST0369,PROD0049,Category 2,122.25,2020-06-28
CUST0459,PROD0010,Category 6,36.55,2022-08-31
CUST0286,PROD0045,Category 5,139.66,2022-08-09
CUST0216,PROD0010,Category 6,93.19,2020-08-18
CUST0443,PROD0018,Category 2,90.95,2021-06-02
CUST0371,PROD0032,Category 2,165.27,2022-10-03
CUST0239,PROD0020,Category 8,134.66,2022-11-17
CUST0329,PROD0039,Category 1,135.52,2022-12-26
CUST0166,PROD0050,Category 10,169.59,2020-03-10
CUST0361,PROD0040,Category 3,70.43,2021-05-20
CUST0256,PROD0037,Category 5,21.2,2024-08-09
CUST0135,PROD0050,Category 10,104.02,2024-10-27
CUST0354,PROD0029,Category 2,84.75,2024-06-30
CUST0498,PROD0036,Category 1,116.89,2024-09-17
CUST0276,PROD0048,Category 4,173.01,2020-05-17
CUST0046,PROD0033,Category 2,152.07,2022-08-10
CUST0344,PROD0047,Category 6,113.76,2020-08-27
CUST0474,PROD0013,Category 6,117.52,2023-10-03
CUST0335,PROD0048,Category 4,122.37,2021-03-03
CUST0482,PROD0023,Category 2,166.45,2021-05-06
CUST0322,PROD0030,Category 7,175.28,2023-12-28
CUST0042,PROD0030,Category 7,145.83,2021-10-19
CUST0189,PROD0038,Category 6,27.0,2021-08-28
CUST0415,PROD0045,Category 5,36.98,2020-03-06
CUST0108,PROD0035,Category 2,27.08,2022-08-17
CUST0289,PROD0036,Category 1,158.51,2023-04-23
CUST0428,PROD0013,Category 6,94.58,2020-08-17
CUST0226,PROD0034,Category 6,10.48,2020-11-20
CUST0049,PROD0044,Category 5,57.0,2023-12-29
CUST0210,PROD0006,Category 3,23.05,2024-10-19
CUST0290,PROD0014,Category 4,197.11,2024-12-19
CUST0086,PROD0008,Category 10,192.86,2023-11-12
CUST0482,PROD0025,Category 1,14.62,2020-04-27
CUST0201,PROD0029,Category 2,61.51,2023-08-04
CUST0336,PROD0006,Category 3,91.57,2021-10-01
CUST0366,PROD0036,Category 1,180.02,2023-06-07
CUST0117,PROD0019,Category 4,165.87,2020-04-27
CUST0325,PROD0003,Category 4,44.32,2021-07-05
CUST0029,PROD0041,Category 7,58.86,2024-09-30
CUST0321,PROD0019,Category 4,84.3,2021-07-04
CUST0046,PROD0040,Category 3,84.39,2022-04-11
CUST0178,PROD0045,Category 5,112.98,2024-10-30
CUST0114,PROD0006,Category 3,95.69,2021-11-10
CUST0349,PROD0021,Category 2,124.28,2022-03-20
CUST0353,PROD0021,Category 2,176.36,2020-02-02
CUST0351,PROD0028,Category 5,42.11,2021-12-09
CUST0134,PROD0043,Category 9,18.32,2024-08-26
CUST0412,PROD0025,Category 1,160.16,2021-03-02
CUST0089,PROD0047,Category 6,53.51,2020-02-12
CUST0475,PROD0010,Category 6,175.69,2021-12-27
CUST0161,PROD0003,Category 4,19.91,2020-10-05
CUST0037,PROD0009,Category 3,55.04,2024-01-01
CUST0246,PROD0002,Category 1,67.45,2020-06-23
CUST0120,PROD0012,Category 4,149.25,2023-04-09
CUST0395,PROD0045,Category 5,106.41,2023-10-31
CUST0468,PROD0011,Category 2,175.78,2020-02-24
CUST0499,PROD0048,Category 4,24.83,2024-06-23
CUST0447,PROD0015,Category 9,55.53,2022-08-15
CUST0343,PROD0014,Category 4,105.58,2023-03-27
CUST0451,PROD0035,Category 2,98.31,2024-07-12
CUST0056,PROD0039,Category 1,42.93,2024-05-07
CUST0312,PROD0021,Category 2,130.14,2021-12-18
CUST0060,PROD0006,Category 3,47.93,2022-11-11
CUST0225,PROD0024,Category 5,37.7,2022-12-13
CUST0268,PROD0002,Category 1,172.96,2024-11-19
CUST0339,PROD0016,Category 6,26.8,2021-06-29
CUST0024,PROD0016,Category 6,178.75,2024-10-24
CUST0118,PROD0034,Category 6,162.32,2022-07-23
CUST0468,PROD0037,Category 5,177.0,2023-01-25
CUST0461,PROD0034,Category 6,28.45,2022-11-01
CUST0102,PROD0013,Category 6,72.97,2021-02-19
CUST0432,PROD0044,Category 5,34.22,2022-04-15
CUST0283,PROD0032,Category 2,190.7,2020-09-24
CUST0220,PROD0024,Category 5,170.42,2022-08-21
CUST0258,PROD0039,Category 1,87.85,2024-07-11
CUST0144,PROD0031,Category 8,154.9,2020-07-25
CUST0122,PROD0016,Category 6,99.99,2024-04-01
CUST0176,PROD0011,Category 2,156.83,2024-11-06
CUST0051,PROD0006,Category 3,20.07,2023-12-02
CUST0237,PROD0005,Category 5,188.23,2023-09-21
CUST0146,PROD0002,Category 1,111.59,2023-07-28
CUST0088,PROD0015,Category 9,146.75,2021-03-26
CUST0437,PROD0047,Category 6,190.58,2020-06-03
CUST0253,PROD0012,Category 4,160.59,2023-08-02
CUST0390,PROD0039,Category 1,36.15,2023-03-07
CUST0294,PROD0028,Category 5,53.8,2022-10-31
CUST0258,PROD0026,Category 3,149.73,2021-09-10
CUST0050,PROD0010,Category 6,105.06,2021-01-28
CUST0229,PROD0012,Category 4,169.09,2024-02-20
CUST0115,PROD0005,Category 5,39.83,2024-05-11
CUST0247,PROD0008,Category 10,16.52,2023-09-09
CUST0180,PROD0011,Category 2,109.34,2020-12-21
CUST0245,PROD0008,Category 10,45.08,2024-10-19
CUST0497,PROD0032,Category 2,118.91,2021-05-26
CUST0230,PROD0050,Category 10,132.74,2024-05-16
CUST0295,PROD0045,Category 5,123.77,2021-07-29
CUST0279,PROD0029,Category 2,82.05,2021-09-22
CUST0268,PROD0039,Category 1,41.63,2021-06-16
CUST0224,PROD0007,Category 5,182.03,2023-08-05
CUST0212,PROD0007,Category 5,134.02,2023-02-05
CUST0199,PROD0012,Category 4,180.2,2020-04-14
CUST0380,PROD0044,Category 5,30.83,2020-08-22
CUST0203,PROD0045,Category 5,34.63,2021-02-03
CUST0258,PROD0033,Category 2,169.25,2020-11-09
CUST0177,PROD0008,Category 10,26.87,2022-07-20
